ndc_clean,drug_name,img_path,disc,pill_id,split
186504031,ESOMEPRAZOLE 40 MG DELAYED RELEASE ORAL CAPSULE [NEXIUM],data/consumer_512px/disc032/BFIR7JPJBBO-2JS9SB36KKKTHVRJ!HV.JPG,32,778,train
186504031,ESOMEPRAZOLE 40 MG DELAYED RELEASE ORAL CAPSULE [NEXIUM],data/consumer_512px/disc036/BJSZ3R9CTL7K9!_33HC5294QMA8!NFE.JPG,36,778,val
186504031,ESOMEPRAZOLE 40 MG DELAYED RELEASE ORAL CAPSULE [NEXIUM],data/consumer_512px/disc066/CJ!6AI4_4HJX0XANVON11_06G85ZGSQ.JPG,66,778,train
186504031,ESOMEPRAZOLE 40 MG DELAYED RELEASE ORAL CAPSULE [NEXIUM],data/consumer_512px/disc068/CKPMV4-DI-5GE!8Q4L9Z7CACAG2JWY8.JPG,68,778,train
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc103/TOW_668LCG6VE!LU8CRH90CQSU072W.JPG,103,779,train
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc024/B87I62STQ54DTBVQ7LRXF2_U64A36HU.JPG,24,779,train
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc036/BJGHC!UCFLTV50DW_R0YEOS5SR99HRS.JPG,36,779,train
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc048/BUJ!TL9!UU8VLYT7I5ZZ4XFJIXC21B_.JPG,48,779,train
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc005/1T-HU-A7D75G_DLFS_-CELDCS0KN4X.JPG,5,779,test
187084401,ACETAMINOPHEN 650 MG / BUTALBITAL 50 MG ORAL CAPSULE [PHRENILIN],data/consumer_512px/disc008/4P!NUV_X!3V6WMAPXS2VGFEGIV5DVN.JPG,8,779,val
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc109/ZW57OKXVZDINZI9YO35RQWA5LG2F10.JPG,109,780,val
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc014/B!H5N!XYL7ATS-GL5WN0DJQBRY-IM32.JPG,14,780,train
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc020/B4!Z464GN-3YSQD566UNOAK027NR-LY.JPG,20,780,test
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc030/BD7_243KE6W6F!SPW_5SMR_EWFX-TP4.JPG,30,780,train
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc030/BDXV318TP5MJTRRED0WKHF9OPJRN5NZ.JPG,30,780,test
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc046/BSTHDN_WY9-TD63BT95S8I4XL-B213-.JPG,46,780,train
228206710,OXAZEPAM 10 MG ORAL CAPSULE,data/consumer_512px/disc068/CK4BO2KG1RI!ZY9Z5X6ZOZCTPVSSOD8.JPG,68,780,train
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc025/B8R7R2S-COLKOUB9H7U6RV-5J5G898N.JPG,25,781,train
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc025/B8YOC4I2QZHOZVBQ07EC73M0L31REIK.JPG,25,781,train
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc034/BHEELL3O7BCKWEZZH8H_RB7JO9IBP6O.JPG,34,781,train
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc037/BK6S5-ZCW7JXDU1LE682_OF8SVJ2LCE.JPG,37,781,val
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc056/C1L4MTDWI7F!I2WB6D90LYUZRVUN1YN.JPG,56,781,test
228212710,CLONIDINE HYDROCHLORIDE 0.1 MG ORAL TABLET,data/consumer_512px/disc083/CY9OJIW7UJKBJM2WHC2!80P7HUU9V77.JPG,83,781,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc014/B!GTKE8!5WA45R6HHJZW0RGCZJ479WU.JPG,14,782,val
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc016/B09ZUWOVRARZX!QXDT0GRSIYXTM3GZT.JPG,16,782,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc020/B4A8P0QMYUTIZ0RLSQ7HPIT5Q_QR3K4.JPG,20,782,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc032/BFOZGUZBS4Q3W0M7SZFCWMZMWFUF-X-.JPG,32,782,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc053/BZ9FRSMPWW3Q3WB6F!2JUJWRMMVSO-U.JPG,53,782,test
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc056/C1AXQGRKU!ANAF-82JOVNN7IN!59Z!S.JPG,56,782,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc066/CJ4E-_MEX1DC7_4OL-C-YUC_RJ5IOA7.JPG,66,782,train
228212810,CLONIDINE HYDROCHLORIDE 0.2 MG ORAL TABLET,data/consumer_512px/disc080/CVE44XPHSTLZ3EJSFUWQ1!QC148WM2P.JPG,80,782,test
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc016/B08TLU0EU2UUC09-3E7V1R7P6TYWLQF.JPG,16,783,val
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc016/B0VX-JNKA8-KPZ_61LUHPS8UV2DUDLV.JPG,16,783,test
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc032/BFTDEQFSKG0E!_N7TSX4!HIO39GGT97.JPG,32,783,train
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc036/BJ2OXL6R!QMSYI72PVV6KXB_0-630Y_.JPG,36,783,train
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc037/BKO82WOOXX-6WC63Z5A76RSIPF6BX-C.JPG,37,783,train
228212910,CLONIDINE HYDROCHLORIDE 0.3 MG ORAL TABLET,data/consumer_512px/disc061/CE31JC2C24H6C25QER1624HE_BUYN41.JPG,61,783,train
228249710,NIFEDIPINE 10 MG ORAL CAPSULE,data/consumer_512px/disc103/TJHJHIHF7OW87D6PTYJ_351KU779PK.JPG,103,784,val
228249710,NIFEDIPINE 10 MG ORAL CAPSULE,data/consumer_512px/disc032/BF60FDOF82S-2YEL63ATGM673UD6YVB.JPG,32,784,test
228249710,NIFEDIPINE 10 MG ORAL CAPSULE,data/consumer_512px/disc036/BIWYP1KTDZNCB7RN!PESMQ0KPJ4259X.JPG,36,784,train
228249710,NIFEDIPINE 10 MG ORAL CAPSULE,data/consumer_512px/disc047/BU!HEALZA-FOQ75TD3D4PKAUKJX-8Z1.JPG,47,784,train
228253950,CARBIDOPA 25 MG / LEVODOPA 100 MG ORAL TABLET,data/consumer_512px/disc030/BE0_M10H6KQ3U-7X_MER96C49CO5AQJ.JPG,30,785,test
228253950,CARBIDOPA 25 MG / LEVODOPA 100 MG ORAL TABLET,data/consumer_512px/disc036/BJHADJ9YJZ-06U!O6ZCUU9_8KRDLZZG.JPG,36,785,train
228253950,CARBIDOPA 25 MG / LEVODOPA 100 MG ORAL TABLET,data/consumer_512px/disc053/BZ5VSSS0GCMFT19LBRFB2_--VJCG73V.JPG,53,785,val
228253950,CARBIDOPA 25 MG / LEVODOPA 100 MG ORAL TABLET,data/consumer_512px/disc066/CIY4MOI8W-V6JZ7WDVMCZW033W6-ALY.JPG,66,785,train
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc108/YYQPA90OSNX4L1G6-LPQM_QGNTZRN4.JPG,108,786,train
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc109/_4EF_GYQGFQM-G2VYQYKXZS7X!WX01.JPG,109,786,train
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc041/BNMWQMPAMJF1XGWPMTN5-9SP3HTOW09.JPG,41,786,val
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc052/BYW1S2VFWC3DQ4YIR45-086IBS!TYF7.JPG,52,786,test
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc085/DCB3RAA23-UHCKNGC0L8PZQ4MLSJU4.JPG,85,786,train
228254010,CARBIDOPA 25 MG / LEVODOPA 250 MG ORAL TABLET,data/consumer_512px/disc008/5C1UL_IT7FA_UDIYBWRKSVH967MI!8.JPG,8,786,train
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc016/B097HOL7YXCZ1BZBMWAKUJQ2BX9ZRJ5.JPG,16,787,train
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc021/B5!JJ!3AC69DNUQCQNQ3L-IS4SPP9MU.JPG,21,787,val
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc037/BKAKOJPFL6YDSAAMOZMQ1W5BRGH6UC.JPG,37,787,train
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc071/CN849UM72HHLX8L!GUMJQOVGZ_K81R-.JPG,71,787,test
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc083/CY9OSTODVU77DZPGME7N0C7E7H60QNA.JPG,83,787,train
228255006,DICLOFENAC SODIUM 50 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc008/4V9NWT03783IK4RI4AE1HWQFSC6RIH.JPG,8,787,train
228255106,DICLOFENAC SODIUM 75 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc103/TN3L7_LDYC9-BZGR3HGI863EMT!0DS.JPG,103,788,test
228255106,DICLOFENAC SODIUM 75 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc024/B8FA_387CGXGIMB!SLD5ASSFU3ZSSJC.JPG,24,788,val
228255106,DICLOFENAC SODIUM 75 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc024/B8KLK8H3_C566__YW0IOB2IT3BSA2N9.JPG,24,788,train
228255106,DICLOFENAC SODIUM 75 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc031/BEE-Q2XFUH5SYRPUXGKJ3BH9DU-6MKD.JPG,31,788,train
228255106,DICLOFENAC SODIUM 75 MG DELAYED RELEASE ORAL TABLET,data/consumer_512px/disc041/BNSG7RBU-CDS!BOVGMCS_P91-SVE537.JPG,41,788,train
228257750,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc103/U8NZG4XYW!KPJE6BFNVTA8IP65CPCO.JPG,103,789,train
228257750,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc014/B!LYWVTOFMJB0O_H3N2VD9GG_U1FE3J.JPG,14,789,val
228257750,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc027/BALEYP8GIQP2SHP8K66UIKFA_V1VM84.JPG,27,789,train
228257750,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc031/BEDS3BZM-G5OCGAP8H6WG58L4FAZK_I.JPG,31,789,train
228257750,24 HR DILTIAZEM HYDROCHLORIDE 180 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc076/CSK4KJ8LZ39QQ5FRI6N2P5G85APQXGK.JPG,76,789,test
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc100/RMN0_XQ7QDK3-JSZSA48AN7HGU3DXU.JPG,100,790,test
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc103/U-UQ5070_UNU1_3PG2EBGV2HGYZ5LB.JPG,103,790,val
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc024/B87Y5UB39Z42-TYDLGBLQE6!C3M18VU.JPG,24,790,test
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc031/BES8O1R!1EJI1LIJ0DKBYO2QULE8XGM.JPG,31,790,train
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc047/BTDYI!800GHD41L3MTNTTSY2IR1JS5_.JPG,47,790,train
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc052/BY8B-SOF2PBCZ7TNFCXOA-5FN1MP0P!.JPG,52,790,train
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc080/CW7KGM-_!F07B!AKVKGC1PIMM57SDNL.JPG,80,790,train
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc008/56OZFSPKBM_0HNHX18NPETMLTMTO3-.JPG,8,790,train
228259911,ETODOLAC 400 MG ORAL TABLET,data/consumer_512px/disc008/5CY0BZ1!6MNFY_KZ9RP4Q9JBQP_VY1.JPG,8,790,train
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc108/Z!TV95Z_APJJ80SN7BEP54CE8YM35_.JPG,108,791,test
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc001/!O4AY1QPA_BAYI1I-BDID-9OQ73EKR.JPG,1,791,val
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc021/B4TX32EFL9O5H7S7O4O!KJOZ92S5Z!V.JPG,21,791,train
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc024/B7SOUOKZ__Q8MXZ471V83VOIZR87-64.JPG,24,791,train
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc047/BTPRXQ1243R0AB_WLBWGLC4HOY_JS5Y.JPG,47,791,test
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc066/CINP6ENWTYKUTWXC87ZY04322JRXF2E.JPG,66,791,train
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc073/CP1XGQMT-ONQS_MVORKUHI7OFEY6NOO.JPG,73,791,train
228263306,LOVASTATIN 10 MG ORAL TABLET,data/consumer_512px/disc085/DM4831DUF1HY3J6ZV-5R_UU50LZB_V.JPG,85,791,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc103/TSPSEC4HJYJVQAOM5-_P45!JPTC1XO.JPG,103,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc109/ZZRZ!!Q4UOYZ6LQXAAW92O!OTHCZ47.JPG,109,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc020/B4E_GVCJGB4AZZP91!VO0-D-INGZ2OI.JPG,20,792,val
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc020/B4!EH1QT-_S-EB4NX3VKGMD!HW5IENA.JPG,20,792,test
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc020/B4G2ZKVZOLY!I56I8_ES0KRWRZ8GKM3.JPG,20,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc034/BHFD7BZLYE1_YFPCGIHQ8WZBDRERH1L.JPG,34,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc068/CK41SLAC!2Q6KBS-IUX1_GQB9TFRWWO.JPG,68,792,test
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc068/CK_7EKM3O4UJPH6L320M-K47L8B4JZL.JPG,68,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc076/CSH93JY0HWTYVZXPZ1QT5SFYWXEXQOD.JPG,76,792,train
228263406,LOVASTATIN 20 MG ORAL TABLET,data/consumer_512px/disc085/D9JOC9U9NOQ1B-!8ZX1HVYOEB6TQ9.JPG,85,792,train
228263611,GABAPENTIN 600 MG ORAL TABLET,data/consumer_512px/disc100/R!82WQQKRB7UGGDUHIPCMEDD5FMD-V.JPG,100,793,val
228263611,GABAPENTIN 600 MG ORAL TABLET,data/consumer_512px/disc031/BEXRBYML2_E44HJB8PDWUXLF-D1F17N.JPG,31,793,train
228263611,GABAPENTIN 600 MG ORAL TABLET,data/consumer_512px/disc032/BFW3NZMKA!IMH2-6EY1OY2XWT_Z1R!9.JPG,32,793,train
228263611,GABAPENTIN 600 MG ORAL TABLET,data/consumer_512px/disc068/CKKOF7S_WVG7!THPWS9V_Z0K431Q59P.JPG,68,793,test
228263611,GABAPENTIN 600 MG ORAL TABLET,data/consumer_512px/disc073/CPPLNM4OQH8IR-F8K1WB162DWRSZLYP.JPG,73,793,train
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc001/!0X7C0H7OX3J65RAO-1-1HH7NPH6K2.JPG,1,794,train
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc021/B4T9FSEBWLC5CE6H8HPXG!SN8YIVWWC.JPG,21,794,val
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc024/B7Z9BY7V1HGY1HZS_W-6Y0YH081!USD.JPG,24,794,train
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc071/CN4ZENY-YE6Y8N689A81M4DV-WM9YG.JPG,71,794,test
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc080/CVTIS95H1SO6DOSLQJLH2OJJRB3!R6U.JPG,80,794,train
228271711,24 HR DICLOFENAC SODIUM 100 MG EXTENDED RELEASE ORAL TABLET,data/consumer_512px/disc080/CW0XPS9635K3EYXG3VV-!VM0LGQ75SW.JPG,80,794,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc103/TP9_39GJ6SQAUZHJ3V_4CTNTICD8P1.JPG,103,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc108/YF-9Q5VIXHSUVIFQ47BSZ-XR2B67UD.JPG,108,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc109/ZYZKXB_C7LW-YKFZCMITKZ1P185PG5.JPG,109,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc014/B!KS-0CQ7XCG4WKSKTAQTD52JF!FN3P.JPG,14,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc025/B9DD6W9DS400SGZD2P2GU1UHKT66HLU.JPG,25,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc043/BPN8OXVC5T2YQKOUGSNBWP58KSFML62.JPG,43,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc071/CNTP-ZD20GPIJFRSKNKWHU2VL!MDY_G.JPG,71,795,val
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc085/DCDRYYB7ZREGP!S1EQSA3B4DJEMM4I.JPG,85,795,train
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc008/4TFPU3BEGM44XY-XF731FD80KFH_QJ.JPG,8,795,test
228275111,GLYBURIDE 1.25 MG / METFORMIN HYDROCHLORIDE 250 MG ORAL TABLET,data/consumer_512px/disc095/MJQ4XAX06BQPCGZ44T_ID6KOJOFPMG.JPG,95,795,test
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc016/B0PGNHBFZ4S!4YPZE2SFBSYSUM785W!.JPG,16,796,test
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc021/B51A3RUMVV!OYPY!8V4K92XC440OFJ-.JPG,21,796,test
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc024/B8GMUTA96CNBY!94EBE3!MLJ6WF0KQ!.JPG,24,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc025/B9EGTO_GN6ST0-N0FDZHRRF3PP_GH8A.JPG,25,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc047/BTVUKO42W1GXBCL561NBSRZB5NC6O2P.JPG,47,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc048/BV14LW-63EO7A6IU8!KLFX_E1E-QEN2.JPG,48,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc005/2M11UL2HMMH!9T!KYCH9MVJ2UGOXI-.JPG,5,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc068/CL0SROJ0!B-P7N9615IG700C3OC9FIO.JPG,68,796,train
228277911,24 HR PROPRANOLOL HYDROCHLORIDE 80 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc071/CN4LNU0PI2NCQO70L25MFPX27UAX3R!.JPG,71,796,val
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc030/BDJPAA-BVURNPOVZJX1AFQS935U18QU.JPG,30,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc030/BDQGWM92AT4D82S2CXF-KYB71LTX-ZQ.JPG,30,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc036/BIVWV-QH1CLFBEN3NL7!2C7RKCC4Z39.JPG,36,797,val
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc036/BJM2F2!9AS5I657_QBB-H9P-O1HBJZN.JPG,36,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc043/BPW6KMBB04PA_5B67OHLH64A7POUVR3.JPG,43,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc043/BQ5X_Q0NP__OO269PDJ4_LVMOIP323N.JPG,43,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc047/BTP08Q9QQE-TXNP8Y_LLQ0!XE33WMN6.JPG,47,797,test
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc066/CJ6WSG-DE2YODX9N7TRDLHXK4BM4D_3.JPG,66,797,train
228278011,24 HR PROPRANOLOL HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL CAPSULE,data/consumer_512px/disc095/MG-RO-G7212-9SQ3C2UOL1G1K7QICU.JPG,95,797,test
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc108/YQKA68H0TO0QZVJ912RHDMQJZU!KLK.JPG,108,798,train
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc021/B5M-OO-YTFCZIJEBUUZTW10TIL0IU-C.JPG,21,798,train
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc024/B7XY9G!4SO!A-14WB9_C6E8-D5XC799.JPG,24,798,val
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc041/BNR6OAN63ZJ!T6E0IG1O7VLYPF8L9Z3.JPG,41,798,test
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc047/BU-R-X2OWT0VYEJWLCP41DDV84OOKD-.JPG,47,798,train
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc052/BYLIC08FE6MFRRIQOIVG09JSTOIVI-V.JPG,52,798,train
228280311,SPIRONOLACTONE 25 MG ORAL TABLET,data/consumer_512px/disc056/C1RF5EMCC4JRL6RGI8O6DSUK9NWK1FV.JPG,56,798,test
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc016/B0EK!JMF0I8-R13IK_43N!YDBKYM1L9.JPG,16,799,train
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc001/!LEJ438EIGXXHS3R8X2KS90_KQD0P7.JPG,1,799,val
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc020/B457RK35!JTIKG_FJS739BFXXZG2BNM.JPG,20,799,train
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc024/B7YR_8F5QA8NXYPXCVGXA6P26NTALST.JPG,24,799,test
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc032/BFX0XYXFQN4T_VE!D3-RJOKUQS0H8HP.JPG,32,799,test
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc041/BOFH84OYW9VI!LIUYQSAWYZ9GHP_W3W.JPG,41,799,train
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc046/BSLTKRUVZREBFYTL4RTYU!YJZB0O5-W.JPG,46,799,train
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc056/C50564FRX2L23B29RJQ-WLTET6D2__.JPG,56,799,test
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc071/CNG-5G3VSAF_NDS5Y-4LKEZN3M33G1C.JPG,71,799,train
228290011,24 HR GLIPIZIDE 10 MG EXTENDED RELEASE TABLET,data/consumer_512px/disc080/CVWWZC5!UXUL43M_TINICSFIXF0-TQ!.JPG,80,799,train
